Order_ID,Order_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Year,Month,YearMonth,Profit_Margin
ORD-3367,2023-07-22,Standard Class,Consumer,Central,Technology,Laptops,5867.26,6,0.0,751.87,2023,7,2023-07,12.81
ORD-3368,2022-06-06,Standard Class,Consumer,Central,Office Supplies,Storage,353.1,4,0.4,-66.13,2022,6,2022-06,-18.73
ORD-3369,2021-09-12,Standard Class,Consumer,West,Technology,Copiers,3925.33,2,0.0,1062.35,2021,9,2021-09,27.06
ORD-3370,2022-01-13,Same Day,Corporate,West,Furniture,Chairs,213.22,1,0.0,9.84,2022,1,2022-01,4.61
ORD-3371,2022-04-02,Second Class,Corporate,East,Office Supplies,Storage,91.62,1,0.0,16.07,2022,4,2022-04,17.54
ORD-3372,2022-10-31,First Class,Corporate,West,Office Supplies,Storage,336.44,5,0.0,40.64,2022,10,2022-10,12.08
ORD-3373,2021-01-07,First Class,Consumer,East,Technology,Phones,602.66,1,0.0,77.3,2021,1,2021-01,12.83
ORD-3374,2022-07-25,Second Class,Corporate,West,Furniture,Bookcases,851.12,4,0.4,-243.64,2022,7,2022-07,-28.63
ORD-3375,2021-01-24,First Class,Consumer,South,Office Supplies,Binders,42.45,1,0.1,3.87,2021,1,2021-01,9.12
ORD-3376,2021-10-14,Second Class,Consumer,East,Technology,Copiers,9355.83,5,0.0,2428.89,2021,10,2021-10,25.96
ORD-3377,2023-11-21,Standard Class,Home Office,Central,Technology,Laptops,4737.76,4,0.0,623.28,2023,11,2023-11,13.16
ORD-3378,2022-02-16,Standard Class,Corporate,East,Technology,Accessories,165.25,2,0.0,38.35,2022,2,2022-02,23.21
ORD-3379,2023-09-05,Standard Class,Consumer,East,Furniture,Tables,3926.05,7,0.0,-305.24,2023,9,2023-09,-7.77
ORD-3380,2021-12-11,Standard Class,Corporate,West,Technology,Accessories,215.42,2,0.0,52.39,2021,12,2021-12,24.32
ORD-3381,2021-05-20,Standard Class,Home Office,East,Office Supplies,Paper,52.71,2,0.1,10.25,2021,5,2021-05,19.45
ORD-3382,2023-02-05,Standard Class,Consumer,South,Furniture,Bookcases,257.29,2,0.0,6.93,2023,2,2023-02,2.69
ORD-3383,2023-08-18,First Class,Corporate,West,Technology,Accessories,279.05,4,0.0,68.99,2023,8,2023-08,24.72
ORD-3384,2022-07-02,Same Day,Corporate,Central,Office Supplies,Storage,297.66,3,0.0,43.12,2022,7,2022-07,14.49
ORD-3385,2023-01-07,Standard Class,Home Office,West,Technology,Phones,2519.27,7,0.2,-120.92,2023,1,2023-01,-4.8
ORD-3386,2021-02-26,Standard Class,Consumer,Central,Technology,Accessories,166.01,2,0.0,32.94,2021,2,2021-02,19.84
ORD-3387,2023-09-11,Standard Class,Home Office,West,Office Supplies,Binders,77.27,2,0.0,15.93,2023,9,2023-09,20.62
ORD-3388,2021-07-05,First Class,Corporate,South,Technology,Accessories,537.25,5,0.0,130.02,2021,7,2021-07,24.2
ORD-3389,2022-07-16,Standard Class,Home Office,East,Technology,Copiers,6002.6,3,0.2,849.03,2022,7,2022-07,14.14
ORD-3390,2022-05-20,Standard Class,Corporate,Central,Office Supplies,Appliances,1223.51,7,0.0,127.41,2022,5,2022-05,10.41
ORD-3391,2023-02-04,First Class,Consumer,West,Furniture,Chairs,1005.36,3,0.0,48.28,2023,2,2023-02,4.8
ORD-3392,2023-03-02,Second Class,Consumer,South,Technology,Copiers,14325.41,7,0.0,3839.35,2023,3,2023-03,26.8
ORD-3393,2023-03-18,Same Day,Consumer,Central,Technology,Laptops,4631.75,5,0.0,668.75,2023,3,2023-03,14.44
ORD-3394,2021-10-27,Same Day,Home Office,West,Office Supplies,Appliances,341.9,3,0.0,37.24,2021,10,2021-10,10.89
ORD-3395,2022-02-10,Standard Class,Corporate,East,Technology,Copiers,1988.23,1,0.1,371.82,2022,2,2022-02,18.7
ORD-3396,2021-09-23,Same Day,Corporate,South,Furniture,Tables,2358.15,3,0.0,-252.46,2021,9,2021-09,-10.71
ORD-3397,2021-10-04,Standard Class,Consumer,South,Furniture,Tables,3212.64,7,0.1,-553.63,2021,10,2021-10,-17.23
ORD-3398,2022-12-08,Standard Class,Consumer,West,Technology,Copiers,9662.66,7,0.0,2906.59,2022,12,2022-12,30.08
ORD-3399,2023-08-15,Second Class,Home Office,East,Office Supplies,Paper,223.34,7,0.2,21.32,2023,8,2023-08,9.55
ORD-3400,2021-10-18,Standard Class,Consumer,East,Furniture,Bookcases,473.88,2,0.0,27.58,2021,10,2021-10,5.82
ORD-3401,2021-02-22,Standard Class,Home Office,East,Technology,Accessories,129.21,2,0.0,29.17,2021,2,2021-02,22.58
ORD-3402,2021-01-14,Standard Class,Corporate,East,Furniture,Furnishings,479.4,7,0.0,72.2,2021,1,2021-01,15.06
ORD-3403,2022-12-27,Standard Class,Corporate,South,Office Supplies,Appliances,355.79,3,0.2,-11.91,2022,12,2022-12,-3.35
ORD-3404,2021-06-24,Second Class,Corporate,Central,Technology,Phones,3774.93,7,0.3,-505.66,2021,6,2021-06,-13.4
ORD-3405,2021-12-10,Standard Class,Corporate,West,Technology,Laptops,6127.93,6,0.0,780.18,2021,12,2021-12,12.73
ORD-3406,2022-05-04,Second Class,Home Office,East,Technology,Phones,629.42,1,0.2,-31.07,2022,5,2022-05,-4.94
ORD-3407,2021-10-08,First Class,Consumer,East,Technology,Phones,2207.84,4,0.3,-290.47,2021,10,2021-10,-13.16
ORD-3408,2023-08-18,Standard Class,Consumer,East,Office Supplies,Appliances,1326.86,6,0.3,-211.12,2023,8,2023-08,-15.91
ORD-3409,2022-02-25,Standard Class,Corporate,Central,Office Supplies,Appliances,721.74,5,0.2,-54.8,2022,2,2022-02,-7.59
ORD-3410,2022-10-24,Standard Class,Home Office,East,Office Supplies,Storage,81.23,1,0.0,11.36,2022,10,2022-10,13.98
ORD-3411,2021-03-27,Standard Class,Consumer,Central,Technology,Phones,2924.17,5,0.0,267.07,2021,3,2021-03,9.13
ORD-3412,2023-06-20,Standard Class,Consumer,Central,Office Supplies,Storage,85.44,1,0.0,11.27,2023,6,2023-06,13.19
ORD-3413,2022-10-12,Same Day,Consumer,South,Technology,Phones,480.76,1,0.0,60.46,2022,10,2022-10,12.58
ORD-3414,2022-05-28,Same Day,Consumer,South,Office Supplies,Appliances,408.73,3,0.0,29.3,2022,5,2022-05,7.17
ORD-3415,2023-03-05,Standard Class,Consumer,East,Office Supplies,Appliances,550.34,4,0.1,2.83,2023,3,2023-03,0.51
ORD-3416,2023-12-22,Standard Class,Corporate,South,Furniture,Bookcases,141.32,1,0.0,7.09,2023,12,2023-12,5.02
ORD-3417,2023-07-06,Standard Class,Corporate,South,Furniture,Tables,571.03,1,0.0,-34.37,2023,7,2023-07,-6.02
ORD-3418,2023-11-26,Standard Class,Consumer,Central,Furniture,Chairs,674.68,3,0.0,20.7,2023,11,2023-11,3.07
ORD-3419,2023-12-26,Standard Class,Corporate,West,Furniture,Chairs,794.96,4,0.0,55.39,2023,12,2023-12,6.97
ORD-3420,2021-10-16,Standard Class,Consumer,South,Office Supplies,Binders,171.41,4,0.0,32.45,2021,10,2021-10,18.93
ORD-3421,2022-01-15,Second Class,Corporate,West,Furniture,Bookcases,838.7,4,0.0,41.65,2022,1,2022-01,4.97
ORD-3422,2023-09-16,Standard Class,Consumer,West,Technology,Copiers,12528.18,7,0.1,2173.99,2023,9,2023-09,17.35
ORD-3423,2022-08-16,First Class,Consumer,East,Technology,Copiers,10497.28,6,0.0,2799.52,2022,8,2022-08,26.67
ORD-3424,2021-12-25,Standard Class,Corporate,West,Technology,Copiers,14500.17,6,0.0,3996.39,2021,12,2021-12,27.56
ORD-3425,2021-09-16,Second Class,Corporate,East,Furniture,Bookcases,1111.71,5,0.0,63.9,2021,9,2021-09,5.75
ORD-3426,2023-11-22,Standard Class,Corporate,East,Office Supplies,Binders,119.6,3,0.0,23.46,2023,11,2023-11,19.62
ORD-3427,2022-11-19,Standard Class,Consumer,Central,Office Supplies,Storage,208.3,2,0.3,-16.74,2022,11,2022-11,-8.04
ORD-3428,2023-05-11,Standard Class,Home Office,Central,Technology,Laptops,948.85,1,0.0,117.96,2023,5,2023-05,12.43
ORD-3429,2021-12-22,Standard Class,Consumer,East,Office Supplies,Appliances,216.19,1,0.0,18.29,2021,12,2021-12,8.46
ORD-3430,2022-07-15,Second Class,Consumer,East,Furniture,Chairs,343.01,1,0.0,13.4,2022,7,2022-07,3.91
ORD-3431,2022-06-15,Second Class,Home Office,Central,Furniture,Bookcases,274.71,2,0.0,16.07,2022,6,2022-06,5.85
ORD-3432,2021-07-26,Second Class,Consumer,West,Technology,Copiers,9147.05,6,0.0,2335.76,2021,7,2021-07,25.54
ORD-3433,2021-06-06,Standard Class,Consumer,Central,Office Supplies,Storage,226.75,4,0.0,32.28,2021,6,2021-06,14.24
ORD-3434,2022-11-01,Second Class,Home Office,South,Furniture,Chairs,1503.87,6,0.1,-18.29,2022,11,2022-11,-1.22
ORD-3435,2023-03-02,Standard Class,Consumer,West,Technology,Laptops,2054.34,2,0.2,16.39,2023,3,2023-03,0.8
ORD-3436,2023-08-13,Standard Class,Consumer,East,Office Supplies,Binders,191.58,7,0.0,34.72,2023,8,2023-08,18.12
ORD-3437,2021-09-25,Same Day,Consumer,West,Office Supplies,Binders,87.55,3,0.0,17.98,2021,9,2021-09,20.54
ORD-3438,2023-10-12,Standard Class,Corporate,Central,Technology,Copiers,2452.79,1,0.3,137.74,2023,10,2023-10,5.62
ORD-3439,2023-05-26,Second Class,Consumer,West,Technology,Copiers,12125.14,7,0.2,1096.0,2023,5,2023-05,9.04
ORD-3440,2022-02-27,Standard Class,Home Office,East,Office Supplies,Paper,155.29,4,0.1,27.08,2022,2,2022-02,17.44
ORD-3441,2023-02-08,First Class,Consumer,West,Furniture,Tables,4843.57,7,0.4,-2000.07,2023,2,2023-02,-41.29
ORD-3442,2021-03-14,Standard Class,Consumer,Central,Furniture,Bookcases,577.88,3,0.2,-58.89,2021,3,2021-03,-10.19
ORD-3443,2023-12-30,Standard Class,Consumer,West,Furniture,Chairs,596.54,2,0.0,31.65,2023,12,2023-12,5.31
ORD-3444,2021-09-02,Same Day,Home Office,East,Office Supplies,Paper,34.72,1,0.2,2.85,2021,9,2021-09,8.21
ORD-3445,2022-03-19,Standard Class,Corporate,Central,Furniture,Tables,5051.21,7,0.0,-469.53,2022,3,2022-03,-9.3
ORD-3446,2022-07-05,Standard Class,Home Office,South,Furniture,Chairs,915.68,4,0.4,-240.46,2022,7,2022-07,-26.26
ORD-3447,2023-02-09,Standard Class,Consumer,Central,Technology,Copiers,2166.35,1,0.0,590.82,2023,2,2023-02,27.27
ORD-3448,2021-10-19,First Class,Consumer,West,Office Supplies,Paper,89.8,3,0.0,21.07,2021,10,2021-10,23.46
ORD-3449,2021-04-13,Standard Class,Consumer,Central,Furniture,Chairs,2454.87,7,0.0,113.32,2021,4,2021-04,4.62
ORD-3450,2021-12-06,First Class,Corporate,South,Furniture,Chairs,810.53,4,0.2,-99.1,2021,12,2021-12,-12.23
ORD-3451,2021-12-23,First Class,Home Office,Central,Technology,Phones,2697.72,5,0.0,402.02,2021,12,2021-12,14.9
ORD-3452,2022-04-19,First Class,Home Office,West,Furniture,Bookcases,1483.71,6,0.2,-162.87,2022,4,2022-04,-10.98
ORD-3453,2022-10-11,Standard Class,Consumer,West,Office Supplies,Binders,116.34,4,0.0,22.86,2022,10,2022-10,19.65
ORD-3454,2023-12-27,Standard Class,Consumer,West,Technology,Laptops,1647.69,2,0.0,198.34,2023,12,2023-12,12.04
ORD-3455,2021-06-04,Standard Class,Corporate,Central,Office Supplies,Storage,216.03,3,0.0,35.05,2021,6,2021-06,16.22
ORD-3456,2022-09-23,Second Class,Consumer,West,Furniture,Tables,4460.35,5,0.0,-223.72,2022,9,2022-09,-5.02
ORD-3457,2023-04-02,Standard Class,Consumer,East,Office Supplies,Storage,343.26,5,0.0,50.83,2023,4,2023-04,14.81
ORD-3458,2022-10-15,Standard Class,Consumer,South,Furniture,Bookcases,644.61,3,0.0,6.33,2022,10,2022-10,0.98
ORD-3459,2022-07-31,Standard Class,Home Office,South,Furniture,Furnishings,323.34,3,0.3,-24.23,2022,7,2022-07,-7.49
ORD-3460,2023-10-21,Standard Class,Corporate,South,Technology,Copiers,8754.15,5,0.0,2309.32,2023,10,2023-10,26.38
ORD-3461,2022-09-25,Standard Class,Corporate,West,Furniture,Furnishings,204.46,3,0.0,40.92,2022,9,2022-09,20.01
ORD-3462,2022-02-25,Same Day,Consumer,Central,Technology,Accessories,398.56,4,0.0,86.01,2022,2,2022-02,21.58
ORD-3463,2021-10-20,Second Class,Corporate,East,Office Supplies,Binders,153.31,5,0.0,29.44,2021,10,2021-10,19.2
ORD-3464,2022-11-21,Standard Class,Home Office,East,Office Supplies,Binders,243.0,7,0.0,43.98,2022,11,2022-11,18.1
ORD-3465,2023-10-14,Standard Class,Consumer,South,Technology,Accessories,284.93,4,0.2,17.79,2023,10,2023-10,6.24
ORD-3466,2021-02-21,Standard Class,Corporate,Central,Furniture,Chairs,1427.78,4,0.3,-297.38,2021,2,2021-02,-20.83
ORD-3467,2021-01-05,Standard Class,Home Office,South,Technology,Phones,2392.59,5,0.0,256.77,2021,1,2021-01,10.73
ORD-3468,2021-01-30,Standard Class,Corporate,East,Furniture,Furnishings,228.96,2,0.0,44.65,2021,1,2021-01,19.5
ORD-3469,2022-08-23,Standard Class,Home Office,South,Office Supplies,Paper,75.79,2,0.4,-4.98,2022,8,2022-08,-6.57
ORD-3470,2022-08-08,First Class,Home Office,West,Office Supplies,Appliances,487.88,3,0.0,59.21,2022,8,2022-08,12.14
ORD-3471,2022-08-12,First Class,Corporate,East,Office Supplies,Appliances,749.05,6,0.2,-45.03,2022,8,2022-08,-6.01
ORD-3472,2021-09-18,Second Class,Consumer,West,Technology,Accessories,602.44,6,0.0,140.91,2021,9,2021-09,23.39
ORD-3473,2021-04-23,Standard Class,Corporate,East,Furniture,Bookcases,1263.45,7,0.0,9.3,2021,4,2021-04,0.74
ORD-3474,2023-09-26,Standard Class,Consumer,East,Office Supplies,Storage,209.67,3,0.0,28.73,2023,9,2023-09,13.7
ORD-3475,2023-01-26,Second Class,Corporate,Central,Office Supplies,Appliances,797.27,7,0.3,-95.98,2023,1,2023-01,-12.04
ORD-3476,2023-01-18,Standard Class,Consumer,West,Furniture,Chairs,327.32,1,0.0,17.47,2023,1,2023-01,5.34
ORD-3477,2022-12-27,Standard Class,Corporate,Central,Technology,Laptops,2875.9,4,0.0,365.01,2022,12,2022-12,12.69
ORD-3478,2021-12-07,First Class,Consumer,Central,Technology,Phones,509.87,1,0.0,57.53,2021,12,2021-12,11.28
ORD-3479,2023-06-13,Second Class,Corporate,East,Furniture,Tables,5333.29,7,0.0,-392.94,2023,6,2023-06,-7.37
ORD-3480,2023-08-17,Standard Class,Home Office,West,Office Supplies,Paper,218.37,6,0.2,13.91,2023,8,2023-08,6.37
ORD-3481,2023-09-02,Same Day,Consumer,West,Office Supplies,Binders,48.04,1,0.2,3.11,2023,9,2023-09,6.47
ORD-3482,2023-08-17,Standard Class,Home Office,East,Technology,Phones,474.04,1,0.0,47.31,2023,8,2023-08,9.98
ORD-3483,2023-12-30,Standard Class,Consumer,East,Furniture,Chairs,677.28,3,0.0,42.19,2023,12,2023-12,6.23
ORD-3484,2022-08-19,Second Class,Consumer,West,Technology,Laptops,4957.36,4,0.0,768.62,2022,8,2022-08,15.5
ORD-3485,2022-12-24,Standard Class,Home Office,East,Office Supplies,Appliances,143.64,1,0.0,13.79,2022,12,2022-12,9.6
ORD-3486,2021-01-09,Standard Class,Consumer,West,Furniture,Furnishings,506.96,5,0.0,91.24,2021,1,2021-01,18.0
ORD-3487,2023-07-29,Standard Class,Consumer,West,Furniture,Furnishings,837.97,7,0.1,108.74,2023,7,2023-07,12.98
ORD-3488,2023-09-11,Second Class,Corporate,West,Office Supplies,Paper,138.23,6,0.1,27.46,2023,9,2023-09,19.87
ORD-3489,2021-10-30,First Class,Home Office,Central,Technology,Accessories,465.64,6,0.1,53.75,2021,10,2021-10,11.54
ORD-3490,2023-06-03,First Class,Corporate,West,Technology,Copiers,8922.59,6,0.4,-269.33,2023,6,2023-06,-3.02
ORD-3491,2021-08-21,Second Class,Corporate,West,Technology,Accessories,711.83,7,0.0,145.01,2021,8,2021-08,20.37
ORD-3492,2021-09-02,Standard Class,Consumer,East,Office Supplies,Binders,252.08,6,0.1,37.7,2021,9,2021-09,14.96
ORD-3493,2023-09-09,First Class,Corporate,Central,Office Supplies,Paper,177.01,7,0.3,4.4,2023,9,2023-09,2.49
ORD-3494,2022-10-16,Standard Class,Corporate,East,Office Supplies,Appliances,395.02,2,0.0,33.65,2022,10,2022-10,8.52
ORD-3495,2023-06-27,Second Class,Corporate,Central,Office Supplies,Binders,63.94,2,0.0,12.27,2023,6,2023-06,19.19
ORD-3496,2023-03-05,Standard Class,Consumer,South,Office Supplies,Appliances,411.16,3,0.2,-25.74,2023,3,2023-03,-6.26
ORD-3497,2022-09-17,Standard Class,Consumer,West,Technology,Accessories,576.58,6,0.1,89.74,2022,9,2022-09,15.56
ORD-3498,2022-05-10,Same Day,Corporate,West,Furniture,Tables,3094.87,4,0.3,-1081.18,2022,5,2022-05,-34.93
ORD-3499,2023-09-28,Standard Class,Home Office,South,Technology,Accessories,543.32,5,0.0,124.63,2023,9,2023-09,22.94
ORD-3500,2022-09-03,Standard Class,Consumer,East,Furniture,Bookcases,471.97,2,0.0,15.45,2022,9,2022-09,3.27
ORD-3501,2023-05-31,First Class,Corporate,West,Furniture,Furnishings,606.0,5,0.2,11.62,2023,5,2023-05,1.92
ORD-3502,2023-11-21,Same Day,Consumer,Central,Technology,Phones,2014.14,5,0.0,221.81,2023,11,2023-11,11.01
ORD-3503,2021-02-03,Standard Class,Corporate,Central,Furniture,Furnishings,333.97,4,0.0,55.59,2021,2,2021-02,16.65
ORD-3504,2022-02-16,Same Day,Consumer,East,Office Supplies,Storage,570.16,7,0.0,83.16,2022,2,2022-02,14.59
ORD-3505,2022-10-31,Second Class,Corporate,Central,Office Supplies,Appliances,654.02,4,0.0,84.39,2022,10,2022-10,12.9
ORD-3506,2021-01-25,Same Day,Home Office,West,Technology,Phones,979.02,2,0.2,-28.21,2021,1,2021-01,-2.88
ORD-3507,2021-04-21,Standard Class,Home Office,East,Furniture,Chairs,1326.62,4,0.0,42.04,2021,4,2021-04,3.17
ORD-3508,2023-11-27,Second Class,Consumer,West,Office Supplies,Storage,354.95,4,0.0,60.85,2023,11,2023-11,17.14
ORD-3509,2022-01-14,Standard Class,Corporate,Central,Office Supplies,Storage,482.9,7,0.0,71.13,2022,1,2022-01,14.73
ORD-3510,2022-04-25,Standard Class,Consumer,East,Technology,Phones,2308.84,6,0.1,83.31,2022,4,2022-04,3.61
ORD-3511,2022-12-05,Standard Class,Consumer,West,Furniture,Bookcases,457.06,3,0.0,3.19,2022,12,2022-12,0.7
ORD-3512,2021-12-07,Standard Class,Corporate,East,Office Supplies,Storage,382.05,4,0.2,-11.82,2021,12,2021-12,-3.09
ORD-3513,2021-09-02,Second Class,Home Office,South,Office Supplies,Storage,497.67,6,0.2,-11.82,2021,9,2021-09,-2.38
ORD-3514,2021-08-01,Standard Class,Home Office,Central,Furniture,Furnishings,395.26,5,0.0,80.67,2021,8,2021-08,20.41
ORD-3515,2021-11-10,Standard Class,Corporate,East,Technology,Laptops,1117.71,1,0.0,160.38,2021,11,2021-11,14.35
ORD-3516,2021-08-21,Standard Class,Home Office,East,Office Supplies,Paper,126.51,6,0.1,23.3,2021,8,2021-08,18.42
ORD-3517,2021-09-04,Standard Class,Corporate,South,Office Supplies,Storage,255.88,4,0.2,-2.52,2021,9,2021-09,-0.98
ORD-3518,2022-12-15,Standard Class,Consumer,Central,Furniture,Tables,2211.99,4,0.0,-234.88,2022,12,2022-12,-10.62
ORD-3519,2023-06-29,Second Class,Consumer,South,Office Supplies,Appliances,301.57,2,0.0,26.47,2023,6,2023-06,8.78
ORD-3520,2023-04-25,Second Class,Corporate,West,Furniture,Bookcases,647.37,5,0.0,6.58,2023,4,2023-04,1.02
ORD-3521,2023-07-02,Second Class,Home Office,West,Office Supplies,Binders,131.06,4,0.0,25.55,2023,7,2023-07,19.49
ORD-3522,2021-05-08,Second Class,Consumer,West,Technology,Laptops,4661.45,4,0.2,42.92,2021,5,2021-05,0.92
ORD-3523,2021-09-12,Standard Class,Home Office,Central,Office Supplies,Binders,184.44,7,0.3,-8.34,2021,9,2021-09,-4.52
ORD-3524,2022-09-27,Standard Class,Consumer,Central,Office Supplies,Appliances,1098.6,5,0.2,-91.7,2022,9,2022-09,-8.35
ORD-3525,2022-07-25,Standard Class,Home Office,West,Furniture,Tables,1698.28,3,0.3,-546.28,2022,7,2022-07,-32.17
ORD-3526,2022-06-12,Second Class,Consumer,East,Furniture,Tables,4602.08,6,0.4,-1762.38,2022,6,2022-06,-38.3
ORD-3527,2022-10-05,Standard Class,Consumer,Central,Furniture,Furnishings,102.11,1,0.0,15.9,2022,10,2022-10,15.57
ORD-3528,2023-07-25,Second Class,Consumer,West,Office Supplies,Appliances,864.09,5,0.0,79.09,2023,7,2023-07,9.15
ORD-3529,2022-11-08,Standard Class,Consumer,West,Technology,Accessories,447.34,5,0.0,97.6,2022,11,2022-11,21.82
ORD-3530,2021-08-13,Second Class,Corporate,East,Technology,Phones,627.54,1,0.0,77.39,2021,8,2021-08,12.33
ORD-3531,2022-08-13,Standard Class,Consumer,East,Technology,Phones,3446.61,6,0.0,406.75,2022,8,2022-08,11.8
ORD-3532,2022-02-06,First Class,Home Office,West,Technology,Phones,1146.01,2,0.3,-154.06,2022,2,2022-02,-13.44
ORD-3533,2021-05-28,Standard Class,Corporate,South,Technology,Phones,745.7,2,0.0,103.19,2021,5,2021-05,13.84
ORD-3534,2021-12-09,Standard Class,Consumer,West,Technology,Phones,1370.69,3,0.0,150.2,2021,12,2021-12,10.96
ORD-3535,2022-02-02,Second Class,Home Office,West,Technology,Copiers,12609.4,6,0.0,3792.98,2022,2,2022-02,30.08
ORD-3536,2022-12-14,Second Class,Corporate,Central,Office Supplies,Storage,68.95,1,0.0,10.76,2022,12,2022-12,15.61
ORD-3537,2023-11-20,Same Day,Home Office,South,Technology,Copiers,12190.5,6,0.0,3579.18,2023,11,2023-11,29.36
ORD-3538,2022-12-31,First Class,Consumer,Central,Office Supplies,Paper,145.87,6,0.1,23.0,2022,12,2022-12,15.77
ORD-3539,2021-09-14,Standard Class,Home Office,West,Office Supplies,Storage,454.2,7,0.2,-8.53,2021,9,2021-09,-1.88
ORD-3540,2021-10-11,Standard Class,Home Office,South,Office Supplies,Paper,130.94,4,0.3,0.12,2021,10,2021-10,0.09
ORD-3541,2021-04-29,Second Class,Consumer,West,Technology,Phones,1009.39,3,0.0,110.24,2021,4,2021-04,10.92
ORD-3542,2022-01-29,Standard Class,Home Office,East,Technology,Phones,1959.94,4,0.3,-244.77,2022,1,2022-01,-12.49
ORD-3543,2021-10-07,Second Class,Consumer,East,Furniture,Bookcases,641.27,4,0.5,-244.33,2021,10,2021-10,-38.1
ORD-3544,2022-05-28,Second Class,Home Office,South,Furniture,Tables,3647.63,6,0.2,-900.28,2022,5,2022-05,-24.68
ORD-3545,2021-04-16,First Class,Home Office,East,Office Supplies,Binders,94.39,3,0.0,17.77,2021,4,2021-04,18.83
ORD-3546,2021-12-31,Standard Class,Consumer,East,Office Supplies,Storage,312.63,5,0.0,47.62,2021,12,2021-12,15.23
ORD-3547,2023-01-27,Standard Class,Home Office,South,Technology,Accessories,71.47,1,0.1,11.13,2023,1,2023-01,15.57
ORD-3548,2023-05-17,Standard Class,Consumer,Central,Office Supplies,Paper,42.02,2,0.0,10.88,2023,5,2023-05,25.89
ORD-3549,2021-07-21,Standard Class,Corporate,West,Furniture,Furnishings,321.82,4,0.0,65.94,2021,7,2021-07,20.49
ORD-3550,2022-08-11,Standard Class,Corporate,Central,Technology,Copiers,14753.66,6,0.0,4468.9,2022,8,2022-08,30.29
ORD-3551,2021-05-17,Same Day,Home Office,Central,Technology,Phones,2256.38,4,0.0,237.2,2021,5,2021-05,10.51
ORD-3552,2021-10-10,Standard Class,Consumer,Central,Furniture,Furnishings,603.74,6,0.0,103.79,2021,10,2021-10,17.19
ORD-3553,2021-09-17,Standard Class,Corporate,West,Furniture,Chairs,479.53,2,0.0,18.6,2021,9,2021-09,3.88
ORD-3554,2022-11-10,Standard Class,Consumer,East,Technology,Phones,3940.54,7,0.1,40.49,2022,11,2022-11,1.03
ORD-3555,2023-02-04,Standard Class,Corporate,West,Office Supplies,Storage,396.97,5,0.0,69.78,2023,2,2023-02,17.58
ORD-3556,2021-01-19,Standard Class,Consumer,Central,Technology,Copiers,4533.42,2,0.4,-75.37,2021,1,2021-01,-1.66
ORD-3557,2022-05-24,Standard Class,Corporate,East,Office Supplies,Storage,280.53,5,0.0,42.86,2022,5,2022-05,15.28
ORD-3558,2022-10-08,Standard Class,Home Office,West,Office Supplies,Storage,303.81,5,0.1,28.02,2022,10,2022-10,9.22
ORD-3559,2023-07-22,Second Class,Corporate,Central,Office Supplies,Paper,175.34,5,0.4,-13.57,2023,7,2023-07,-7.74
ORD-3560,2022-09-09,First Class,Corporate,East,Technology,Laptops,3209.87,5,0.0,526.67,2022,9,2022-09,16.41
ORD-3561,2023-06-17,Standard Class,Corporate,West,Technology,Phones,3681.92,7,0.0,497.48,2023,6,2023-06,13.51
ORD-3562,2023-03-27,Standard Class,Home Office,West,Furniture,Bookcases,1198.72,7,0.0,15.6,2023,3,2023-03,1.3
ORD-3563,2023-10-30,Standard Class,Corporate,South,Office Supplies,Binders,217.44,6,0.0,44.09,2023,10,2023-10,20.28
ORD-3564,2022-03-08,Standard Class,Consumer,West,Technology,Laptops,2063.4,3,0.0,304.75,2022,3,2022-03,14.77
ORD-3565,2022-12-17,Second Class,Corporate,South,Office Supplies,Storage,210.55,3,0.0,34.44,2022,12,2022-12,16.36
ORD-3566,2022-03-12,Standard Class,Consumer,Central,Office Supplies,Paper,222.57,6,0.3,3.22,2022,3,2022-03,1.45
ORD-3567,2021-09-03,Standard Class,Consumer,West,Furniture,Tables,3250.87,5,0.1,-451.58,2021,9,2021-09,-13.89
ORD-3568,2022-03-12,First Class,Consumer,East,Furniture,Chairs,2117.61,6,0.1,-5.39,2022,3,2022-03,-0.25
ORD-3569,2021-04-15,Second Class,Home Office,South,Office Supplies,Paper,158.49,7,0.0,36.93,2021,4,2021-04,23.3
ORD-3570,2021-03-05,Standard Class,Corporate,West,Office Supplies,Storage,153.61,2,0.0,22.27,2021,3,2021-03,14.5
ORD-3571,2022-03-27,First Class,Consumer,West,Technology,Laptops,928.71,1,0.0,108.12,2022,3,2022-03,11.64
ORD-3572,2021-02-09,Standard Class,Consumer,Central,Office Supplies,Binders,84.7,2,0.0,14.81,2021,2,2021-02,17.49
ORD-3573,2023-12-11,Standard Class,Consumer,Central,Furniture,Bookcases,1017.17,7,0.0,50.02,2023,12,2023-12,4.92
ORD-3574,2021-01-08,Standard Class,Consumer,West,Technology,Accessories,376.34,6,0.0,89.53,2021,1,2021-01,23.79
ORD-3575,2023-11-11,Standard Class,Consumer,West,Office Supplies,Binders,25.74,1,0.2,0.94,2023,11,2023-11,3.65
ORD-3576,2023-03-28,Standard Class,Consumer,Central,Technology,Laptops,2272.88,2,0.0,312.51,2023,3,2023-03,13.75
ORD-3577,2021-10-16,First Class,Consumer,Central,Furniture,Furnishings,256.71,4,0.0,52.06,2021,10,2021-10,20.28
ORD-3578,2023-05-20,Standard Class,Home Office,West,Technology,Copiers,7631.29,5,0.0,2137.56,2023,5,2023-05,28.01
